,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_renovated,sqft_living15,sqft_lot15,price,sale_year,zipcode_1,zipcode_2,zipcode_3,zipcode_4,sale_month_01,sale_month_02,sale_month_03,sale_month_04,sale_month_05,sale_month_06,sale_month_07,sale_month_08,sale_month_09,sale_month_10,sale_month_11,sale_month_12
19167,3,1.0,1390.0,16000.0,1.5,0,0,4,1.0,1390.0,0.0,0,1420.0,10000.0,230000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19168,3,2.0,1680.0,11250.0,1.0,0,0,4,3.0,1680.0,0.0,0,1760.0,12160.0,450000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19169,5,2.0,1820.0,7620.0,1.0,0,0,4,2.0,1788.3689340415656,910.0,0,1180.0,5628.0,393000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19170,2,1.0,1140.0,3750.0,1.0,0,0,4,2.0,1140.0,0.0,0,1660.0,4000.0,517000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19171,3,1.0,1920.0,12690.0,1.0,0,0,3,2.0,1060.0,0.0,0,1920.0,10200.0,400000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19172,2,1.75,3050.0,50965.0,2.0,0,0,3,3.0,3050.0,0.0,0,3050.0,40107.0,890000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19173,3,1.0,970.0,11963.0,1.0,0,0,4,1.0,970.0,0.0,0,1210.0,12729.291474216161,205950,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19175,4,1.75,1890.0,6000.0,1.0,0,0,4,1.0,1110.0,780.0,0,1560.0,6356.0,430000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19176,4,1.75,2040.0,2750.0,1.5,0,0,4,1.0,1260.0,780.0,0,1940.0,3750.0,534000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19177,4,3.0,2370.0,3672.0,1.5,0,0,5,2.0,1650.0,720.0,0,2140.0,4182.0,735000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19178,3,2.25,2720.0,7620.0,2.0,0,0,3,4.0,2720.0,0.0,0,3170.0,60548.0,873000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19180,3,1.75,2180.0,10230.0,1.0,0,0,4,2.0,1090.0,1090.0,0,1985.9880060783676,7200.0,325000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19181,3,2.25,2990.0,216057.0,2.0,0,0,3,3.0,2990.0,0.0,0,2840.0,215622.0,500000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19182,4,2.75,2180.0,8475.0,1.0,0,0,4,2.0,1330.0,850.0,0,1500.0,7140.0,279000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19183,3,2.0,1440.0,5469.0,1.0,0,0,3,3.0,1440.0,0.0,0,1980.0,6198.0,350000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19184,4,2.25,3180.0,7620.0,2.0,0,0,3,2.5,3180.0,0.0,0,1985.9880060783676,12350.0,660000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19185,2,1.5,1643.0,14616.0,1.0,0,1,4,2.0,1643.0,0.0,0,1985.9880060783676,9940.0,324950,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19186,4,2.0,1530.0,7816.0,1.0,0,0,3,2.0,1530.0,0.0,0,1480.0,7816.0,500000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19187,2,2.25,1310.0,7697.0,1.0,0,0,3,1.0,850.0,460.0,0,1270.0,6410.0,187300,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19188,5,3.5,2800.0,5120.0,2.5,0,0,3,3.0,2800.0,0.0,0,1780.0,5120.0,345600,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19189,3,1.5,1920.0,7642.0,1.0,0,0,3,2.0,1510.0,0.0,0,2180.0,8357.0,400000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19190,5,3.0,2700.0,5001.0,2.0,0,0,3,3.0,2700.0,0.0,0,1610.0,5191.0,935000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19191,4,1.75,1920.0,15600.0,1.0,0,0,5,2.0,1140.0,1080.0,0,1670.0,4800.0,374000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19192,3,2.25,1440.0,45302.0,2.0,0,0,3,2.0,1440.0,0.0,0,2080.0,49658.0,328000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19193,3,2.0,1300.0,9334.0,1.5,0,0,5,2.0,1300.0,0.0,0,2210.0,9636.0,257500,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19194,4,2.5,2230.0,3600.0,2.0,0,0,5,3.0,1630.0,600.0,0,2410.0,4800.0,1003000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19195,2,1.75,1390.0,4482.0,1.0,0,0,4,3.0,1390.0,0.0,0,1390.0,4680.0,216500,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19196,3,2.25,1920.0,40946.0,2.0,0,0,5,3.0,2760.0,0.0,0,3030.0,42253.0,1185000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19197,4,2.5,3200.0,7282.0,2.0,0,0,3,3.0,3200.0,0.0,0,3030.0,7290.0,360000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19198,3,0.75,1240.0,4000.0,1.5,0,0,4,2.0,1240.0,0.0,0,1460.0,4000.0,699999,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
19199,3,2.5,1960.0,47044.0,2.0,0,0,4,3.0,1960.0,0.0,0,2020.0,29004.0,535000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19201,4,2.5,3540.0,18168.0,2.0,0,0,3,3.0,3540.0,0.0,0,4130.0,11180.0,925000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19202,3,3.25,2640.0,4080.0,2.0,0,0,3,3.0,1840.0,800.0,1,1990.0,4080.0,930000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19203,3,2.0,1920.0,5000.0,1.5,0,3,3,3.0,1940.0,720.0,0,2270.0,5000.0,727500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19204,4,1.75,1670.0,9500.0,1.0,0,0,3,2.0,1670.0,0.0,0,1620.0,9500.0,325000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19205,3,3.25,3080.0,12100.0,2.0,0,0,3,3.0,2080.0,0.0,0,2100.0,6581.0,695000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19206,4,2.75,1920.0,6825.0,1.0,0,0,3,3.0,1560.0,1330.0,0,1900.0,10120.0,585000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19207,3,2.25,1800.0,9597.0,1.0,0,2,3,2.0,1200.0,600.0,0,1700.0,13502.0,319000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19208,6,2.5,2000.0,7650.0,1.5,0,0,4,2.0,1790.0,210.0,0,1710.0,7650.0,265000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19210,5,1.75,1940.0,6654.0,1.5,0,0,4,2.0,1940.0,0.0,0,2300.0,12729.291474216161,390000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19211,3,1.0,960.0,9531.0,1.0,0,0,5,2.0,960.0,0.0,0,1670.0,9250.0,374500,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19212,2,1.5,1750.0,46173.0,2.0,0,0,4,3.0,1750.0,0.0,0,2220.0,42224.0,661000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19213,3,2.5,2320.0,5000.0,2.0,0,0,3,3.0,1620.0,700.0,1,2160.0,5000.0,900000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19214,5,2.5,2380.0,8204.0,1.0,0,0,3,3.0,1540.0,840.0,0,2270.0,8204.0,600000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19216,4,1.75,1620.0,4240.0,1.5,0,0,5,2.0,1620.0,0.0,0,1450.0,4240.0,512500,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19217,3,1.75,1770.0,33224.0,1.0,0,0,4,3.0,1770.0,0.0,0,1690.0,22069.0,229500,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19218,3,2.5,2320.0,5663.0,2.0,0,0,3,3.0,2320.0,0.0,0,2500.0,4500.0,589000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19219,3,2.5,1330.0,2183.0,3.0,0,0,3,3.0,1330.0,0.0,0,1310.0,5000.0,539950,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19220,4,2.5,3420.0,21344.0,2.0,0,0,3,3.0,3420.0,0.0,0,2110.0,12729.291474216161,640000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19221,3,1.0,1270.0,7344.0,1.0,0,0,3,2.0,970.0,300.0,0,1290.0,7300.0,218250,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19222,4,3.5,2550.0,3600.0,2.0,0,2,3,3.0,1880.0,670.0,0,2090.0,12729.291474216161,675000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19223,3,2.0,1860.0,9000.0,2.0,0,0,3,2.0,1860.0,0.0,0,1390.0,9752.0,338000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19224,3,1.0,1020.0,7615.0,1.0,0,0,3,2.0,1020.0,0.0,0,1470.0,9515.0,231750,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19225,1,1.0,1920.0,7140.0,1.0,0,0,3,1.0,720.0,0.0,0,1140.0,12729.291474216161,199900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19226,4,3.5,4460.0,16271.0,2.0,0,2,3,4.0,4460.0,0.0,0,4540.0,17122.0,1058997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19227,4,2.75,1830.0,7620.0,1.0,0,0,5,2.0,1250.0,580.0,0,1730.0,7208.0,263000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19229,3,1.5,1080.0,2940.0,1.5,0,0,4,2.0,1080.0,0.0,0,1400.0,4930.0,395000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19230,3,2.0,1900.0,8002.0,1.0,0,0,3,2.0,1900.0,0.0,0,1985.9880060783676,6086.0,252500,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19231,4,3.75,5300.0,37034.0,2.0,0,0,3,4.0,5300.0,0.0,0,3730.0,37034.0,1150000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19232,3,1.0,1370.0,10708.0,1.0,0,0,3,2.0,1370.0,0.0,0,1770.0,14482.0,205000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19233,5,2.5,2960.0,8968.0,1.0,0,0,4,2.5,1640.0,1320.0,0,1890.0,9077.0,654000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19234,3,1.0,960.0,213008.0,1.0,0,0,2,2.5,960.0,0.0,0,1520.0,57499.0,200000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19235,3,2.5,2190.0,7982.0,2.0,0,0,3,3.0,2190.0,0.0,0,2090.0,8888.0,700000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19236,4,3.25,3990.0,18115.0,2.0,0,0,4,4.0,3990.0,0.0,0,3450.0,16087.0,2720000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19237,2,1.75,1200.0,2622.0,1.0,0,0,5,2.0,800.0,400.0,0,1310.0,1926.0,306000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19238,3,2.25,1780.0,5015.0,2.0,0,0,3,2.0,1780.0,0.0,0,2010.0,5250.0,270000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19239,3,2.25,2630.0,9916.0,2.0,0,0,4,3.0,2630.0,0.0,0,2470.0,10810.0,340000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19240,4,2.5,2300.0,19250.0,1.0,0,0,4,2.0,2300.0,0.0,0,1460.0,19250.0,450000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19241,4,2.75,3210.0,6825.0,1.0,0,0,5,2.0,1810.0,1400.0,0,1840.0,8000.0,580000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19242,4,1.75,2290.0,4400.0,1.0,0,3,3,2.0,1290.0,1000.0,0,1820.0,4000.0,435000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19245,3,2.25,1840.0,13020.0,1.0,0,0,3,3.0,1390.0,450.0,0,2210.0,13020.0,403000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19246,3,2.75,1560.0,7392.0,1.0,0,0,5,2.0,1030.0,530.0,0,1870.0,7520.0,440000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19247,3,1.0,1920.0,8470.0,1.0,0,0,5,2.0,1200.0,0.0,0,1200.0,7952.0,178500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19248,4,2.5,1900.0,8282.0,1.0,0,0,3,2.5,1900.0,0.0,1,1420.0,8350.0,270000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19249,2,1.0,710.0,9900.0,1.0,0,0,3,1.0,710.0,0.0,0,1070.0,9900.0,129888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19250,3,1.75,1360.0,15210.0,1.0,0,0,3,2.0,1360.0,0.0,0,1610.0,7800.0,260000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19251,5,2.5,2990.0,7292.0,2.0,0,0,4,3.0,2990.0,0.0,0,2150.0,8190.0,339950,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19252,3,1.0,1640.0,26127.0,2.0,0,0,3,1.0,1788.3689340415656,0.0,0,1620.0,25788.0,250000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19253,3,3.5,3650.0,103672.0,1.0,0,0,3,3.0,2050.0,1600.0,0,2550.0,16140.0,680000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19254,10,3.0,2920.0,3745.0,2.0,0,0,4,2.0,1860.0,1060.0,0,1810.0,3745.0,660000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19255,3,3.5,1920.0,11491.0,2.0,0,2,3,2.5,3680.0,0.0,0,1985.9880060783676,10030.0,1225000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19256,3,2.0,1830.0,9152.0,1.0,0,0,5,3.0,1830.0,0.0,0,1770.0,9220.0,550000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19257,5,2.75,2570.0,12906.0,2.0,0,0,3,3.0,1788.3689340415656,0.0,0,2580.0,12927.0,675000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19258,3,3.25,2730.0,9588.0,2.0,0,1,3,3.0,1900.0,830.0,0,2730.0,12736.0,981000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19259,3,1.0,1150.0,8000.0,1.5,0,0,4,1.0,1150.0,0.0,1,1170.0,9600.0,168000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19260,4,3.0,4260.0,18687.0,2.0,0,0,3,4.0,4260.0,0.0,0,3490.0,16772.0,1000000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19261,3,1.0,1260.0,9600.0,1.0,0,0,3,2.0,1260.0,0.0,1,1530.0,9790.0,320000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19262,6,3.25,4440.0,7620.0,1.0,0,1,4,3.0,2220.0,2220.0,0,2660.0,10768.0,959000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19263,4,1.0,2300.0,7680.0,1.0,0,0,3,2.0,1788.3689340415656,1030.0,0,1840.0,5120.0,372000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19264,3,2.5,1920.0,9625.0,2.0,0,0,3,3.0,1920.0,0.0,0,1920.0,10343.0,391500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19265,2,1.0,1080.0,4725.0,1.5,0,0,3,2.0,1080.0,0.0,0,1520.0,4961.0,390000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19266,2,1.0,890.0,5000.0,1.0,0,0,3,1.0,890.0,0.0,0,1985.9880060783676,5000.0,302000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19269,4,1.75,2320.0,4800.0,1.5,0,0,3,2.0,2170.0,150.0,0,1390.0,4800.0,555000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19270,4,3.5,3260.0,5000.0,2.0,0,0,5,3.0,2630.0,630.0,0,2600.0,5000.0,1550000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19271,3,1.5,1730.0,5750.0,1.0,0,0,3,2.0,1788.3689340415656,480.0,0,1370.0,5750.0,550000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19272,4,2.5,3320.0,8325.0,2.5,0,0,5,3.0,3320.0,0.0,0,3680.0,6050.0,1800000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19273,1,1.0,1660.0,5422.0,1.0,0,0,4,2.0,830.0,830.0,0,1100.0,5356.0,655000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19274,3,2.5,3290.0,90796.0,2.0,0,0,4,3.0,3290.0,0.0,0,2700.0,55023.0,685000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19275,4,2.0,2280.0,8339.0,1.0,0,0,4,2.0,1220.0,1060.0,0,1970.0,8340.0,721000,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19276,4,4.25,3650.0,5328.0,1.5,0,0,3,3.0,2330.0,1320.0,1,1710.0,3600.0,1518634,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19277,4,2.25,1620.0,219542.0,2.0,0,0,3,2.0,1620.0,0.0,0,2240.0,217800.0,365000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19278,3,2.0,2020.0,8555.0,1.0,0,0,4,2.0,1220.0,800.0,0,1600.0,8148.0,458000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19279,2,1.0,1150.0,12861.0,1.0,0,0,3,1.0,1150.0,0.0,0,1170.0,7574.0,280000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19280,4,1.75,1940.0,3060.0,1.0,0,0,4,2.0,1000.0,940.0,0,1320.0,3060.0,628000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19281,4,2.5,3440.0,6332.0,2.0,0,0,3,3.0,3440.0,0.0,0,3310.0,6528.0,781500,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19282,3,1.75,2000.0,7620.0,1.5,0,0,4,2.0,1300.0,700.0,0,1900.0,8301.0,295000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19283,2,1.0,750.0,2786.0,1.0,0,0,5,2.0,750.0,0.0,0,1700.0,4653.0,435000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19284,3,1.75,1420.0,7200.0,1.0,0,0,3,2.0,1000.0,420.0,0,1550.0,8640.0,300000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19285,2,1.0,880.0,4814.0,1.0,0,0,4,1.0,880.0,0.0,0,1010.0,6160.0,208500,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19286,2,2.5,2680.0,11214.0,1.0,0,0,3,3.0,2680.0,0.0,0,2305.0,6908.0,930000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19287,2,2.0,860.0,3000.0,1.0,0,0,3,1.0,860.0,0.0,0,1290.0,3500.0,316000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19288,3,2.0,1310.0,6738.0,1.0,0,0,4,2.5,1310.0,0.0,0,1290.0,8067.0,249900,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19289,3,2.25,1780.0,4252.0,2.0,0,0,4,3.0,1540.0,240.0,0,2220.0,4000.0,675000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19290,3,2.25,1440.0,4667.0,2.0,0,0,3,2.0,1788.3689340415656,0.0,0,1610.0,4756.0,447000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19291,3,2.0,1510.0,3817.0,1.5,0,0,3,3.0,1510.0,0.0,0,1510.0,3817.0,675000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19292,4,2.5,2100.0,1397.0,3.0,0,0,3,3.0,1580.0,520.0,0,1490.0,1201.0,546000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19293,3,2.0,1310.0,1361.0,3.0,0,0,3,2.0,1310.0,0.0,0,1370.0,1608.0,310000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19294,3,1.0,1280.0,5100.0,1.0,0,0,3,2.0,880.0,400.0,0,1360.0,12729.291474216161,190000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19295,3,1.5,1320.0,8114.0,1.0,0,0,3,3.0,1320.0,0.0,0,1985.9880060783676,8114.0,650000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19296,3,2.5,1740.0,2350.0,2.0,0,0,3,3.0,1130.0,610.0,0,1740.0,3201.0,585000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19297,4,2.5,2910.0,7364.0,2.0,0,0,3,3.0,2910.0,0.0,0,2480.0,8400.0,1430800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19298,4,2.25,2500.0,12090.0,1.0,0,0,3,3.0,1788.3689340415656,0.0,0,3380.0,12760.0,565000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19299,3,1.0,1100.0,6000.0,1.5,0,0,3,1.0,1100.0,0.0,0,1985.9880060783676,5880.0,174900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19301,3,1.0,960.0,9624.0,1.0,0,0,3,2.0,960.0,0.0,0,1540.0,9624.0,234000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19302,8,3.0,3840.0,7620.0,1.0,0,0,3,2.0,2530.0,0.0,0,1380.0,8172.0,575000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19303,3,2.5,2200.0,5954.0,2.0,0,0,3,2.0,2200.0,0.0,0,2200.0,5046.0,315000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19304,3,1.0,1250.0,7820.0,1.0,0,0,3,2.0,1250.0,0.0,0,1300.0,7920.0,225000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19305,3,1.5,2380.0,14500.0,1.5,0,0,4,2.0,1850.0,530.0,0,1830.0,13600.0,370000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19306,3,1.0,1500.0,3920.0,1.0,0,0,3,2.0,1000.0,500.0,0,1640.0,4017.0,606000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19307,3,2.0,1410.0,7622.0,1.0,0,0,4,2.0,1410.0,0.0,0,1830.0,8330.0,272500,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19309,3,1.0,1500.0,13500.0,1.0,0,0,4,2.0,1788.3689340415656,0.0,0,1350.0,12729.291474216161,270000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19310,4,1.75,2710.0,9216.0,1.0,0,0,3,3.0,1440.0,1270.0,0,1960.0,6350.0,624000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19312,3,1.0,960.0,3844.0,1.0,0,0,3,2.0,960.0,0.0,0,1020.0,3844.0,345000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19313,4,2.5,2380.0,7792.0,2.0,0,0,3,3.0,2380.0,0.0,0,2260.0,7378.0,342000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19314,3,1.75,1120.0,98445.0,1.5,0,2,4,2.0,1120.0,0.0,0,1620.0,34200.0,316000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19315,4,2.5,2960.0,37430.0,2.0,0,0,3,3.0,2960.0,0.0,0,2800.0,36384.0,539950,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19316,3,2.0,1580.0,6655.0,1.0,0,0,3,1.0,790.0,790.0,0,1090.0,6655.0,221347,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19317,3,2.5,1920.0,4657.0,2.0,0,0,3,3.0,1870.0,0.0,0,2290.0,4795.0,330000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19318,4,2.5,1810.0,13000.0,1.0,0,0,4,2.5,1470.0,340.0,0,1850.0,13000.0,279000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19319,4,3.0,2550.0,7620.0,1.5,0,0,4,3.0,1750.0,800.0,0,2100.0,4560.0,850000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19320,3,1.75,1910.0,12321.0,1.0,0,0,4,2.0,1100.0,810.0,0,1910.0,11761.0,746000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19321,2,2.0,1200.0,1867.0,1.0,0,0,3,2.0,600.0,600.0,1,1790.0,2221.0,478000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19322,3,2.75,2420.0,4635.0,1.5,0,0,5,2.0,2420.0,0.0,0,1590.0,3150.0,820000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19323,3,3.5,3080.0,6495.0,2.0,0,3,3,2.5,2530.0,550.0,1,4120.0,8620.0,2160000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19324,3,3.0,3850.0,38830.0,1.5,0,1,3,3.0,3850.0,0.0,0,2970.0,14050.0,820000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19325,3,2.0,3000.0,22040.0,2.0,0,2,4,3.0,2470.0,530.0,0,2600.0,7947.0,887000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19326,3,1.0,1360.0,20000.0,1.0,0,0,4,2.0,1360.0,0.0,0,1530.0,12729.291474216161,159000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19327,7,4.25,3670.0,4000.0,2.0,0,0,3,3.0,2800.0,870.0,0,2010.0,4000.0,824000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19328,4,2.5,2270.0,5000.0,1.5,0,0,3,3.0,2270.0,0.0,0,1210.0,5000.0,812000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19329,4,2.5,1750.0,11400.0,2.0,0,0,4,2.0,1750.0,0.0,0,1890.0,9024.0,242000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
